id,user_id,ip,action_time,action
106274,,59.195.219.85,2023-03-10 14:53:39,"('id': 16072, 'action': 'search', 'time': '2023-03-10 14:53:39')"
469936,,107.211.38.74,2023-08-08 12:13:38,"('id': 46123, 'action': 'search', 'time': '2023-08-08 12:13:38')"
934217,,168.204.77.150,2023-12-13 09:28:44,"('id': 912642, 'action': 'click', 'time': '2023-12-13 09:28:44')"
465589,,205.3.209.123,2023-08-07 00:00:35,"('id': 613707, 'action': 'click', 'time': '2023-08-07 00:00:35')"
746723,,45.165.200.92,2023-10-27 13:26:13,"('id': 568948, 'action': 'search', 'time': '2023-10-27 13:26:13')"
528604,,207.73.206.178,,"('id': 141532, 'action': 'search', 'time': '2023-08-29 17:58:14')"
843943,,150.101.239.85,2023-11-22 01:53:41,"('id': 340822, 'action': 'search', 'time': '2023-11-22 01:53:41')"
72481,,229.114.98.115,2023-02-21 10:25:57,"('id': 564993, 'action': 'search', 'time': '2023-02-21 10:25:57')"
211453,,223.41.99.34,,"('id': 980977, 'action': 'search', 'time': '2023-04-25 22:31:58')"
647620,39881.0,12.91.157.46,2023-09-30 11:53:24,"('id': 915091, 'action': 'click', 'time': '2023-09-30 11:53:24')"
888973,36601.0,238.156.123.245,,"('id': 687611, 'action': 'search', 'time': '2023-12-03 01:37:36')"
686004,,167.154.54.111,2023-10-10 17:52:53,"('id': 828680, 'action': 'search', 'time': '2023-10-10 17:52:53')"
997222,,142.148.238.3,2023-12-27 14:00:08,"('id': 979318, 'action': 'search', 'time': '2023-12-27 14:00:08')"
483612,,120.62.221.127,2023-08-13 09:51:34,"('id': 422741, 'action': 'click', 'time': '2023-08-13 09:51:34')"
629740,,185.51.255.85,,"('id': 104004, 'action': 'search', 'time': '2023-09-25 23:16:08')"
516059,16877.0,91.165.224.98,2023-08-25 08:31:06,"('id': 13133, 'action': 'click', 'time': '2023-08-25 08:31:06')"
241409,,239.231.57.76,2023-05-08 14:10:19,"('id': 47982, 'action': 'search', 'time': '2023-05-08 14:10:19')"
410623,,20.186.251.251,2023-07-16 03:25:44,"('id': 576168, 'action': 'click', 'time': '2023-07-16 03:25:44')"
591790,,57.251.61.0,2023-09-16 06:47:12,"('id': 686760, 'action': 'search', 'time': '2023-09-16 06:47:12')"
202792,,75.60.87.51,,"('id': 563808, 'action': 'click', 'time': '2023-04-22 05:57:38')"
910187,,197.196.162.21,2023-12-08 03:58:57,"('id': 813695, 'action': 'search', 'time': '2023-12-08 03:58:57')"
225358,,179.144.182.124,2023-05-01 19:33:12,"('id': 48130, 'action': 'search', 'time': '2023-05-01 19:33:12')"
855006,,230.77.94.224,2023-11-24 14:23:20,"('id': 848264, 'action': 'search', 'time': '2023-11-24 14:23:20')"
946114,,137.139.6.42,2023-12-16 02:16:37,"('id': 950705, 'action': 'search', 'time': '2023-12-16 02:16:37')"
69970,,142.101.185.34,2023-02-20 00:30:48,"('id': 314792, 'action': 'search', 'time': '2023-02-20 00:30:48')"
852834,,239.28.139.0,2023-11-24 01:40:38,"('id': 161268, 'action': 'search', 'time': '2023-11-24 01:40:38')"
546320,,19.157.117.50,2023-09-04 06:36:07,"('id': 170446, 'action': 'search', 'time': '2023-09-04 06:36:07')"
518698,,131.111.201.60,2023-08-26 05:58:34,"('id': 744933, 'action': 'search', 'time': '2023-08-26 05:58:34')"
281628,,89.68.127.79,2023-05-25 10:50:30,"('id': 329495, 'action': 'click', 'time': '2023-05-25 10:50:30')"
713585,,39.91.150.25,2023-10-18 05:11:18,"('id': 55418, 'action': 'search', 'time': '2023-10-18 05:11:18')"
149951,70561.0,6.218.115.93,2023-03-30 11:20:40,"('id': 514027, 'action': 'search', 'time': '2023-03-30 11:20:40')"
112432,95981.0,193.251.117.226,,"('id': 581193, 'action': 'search', 'time': '2023-03-13 13:37:54')"
803273,,224.132.58.159,2023-11-12 04:39:29,"('id': 778640, 'action': 'search', 'time': '2023-11-12 04:39:29')"
440329,,48.135.215.96,2023-07-28 08:14:33,"('id': 913901, 'action': 'search', 'time': '2023-07-28 08:14:33')"
5995,,244.143.138.0,,"('id': 284, 'action': 'search', 'time': '2021-03-15 00:14:46')"
785163,,56.150.85.30,2023-11-07 10:10:41,"('id': 655542, 'action': 'search', 'time': '2023-11-07 10:10:41')"
299671,,87.7.64.30,,"('id': 342912, 'action': 'search', 'time': '2023-06-01 20:30:11')"
371726,,164.169.91.174,2023-06-30 21:24:37,"('id': 557555, 'action': 'search', 'time': '2023-06-30 21:24:37')"
984378,27833.0,97.179.172.32,2023-12-24 15:44:39,"('id': 242698, 'action': 'click', 'time': '2023-12-24 15:44:39')"
596816,,70.47.99.164,2023-09-17 12:39:02,"('id': 64562, 'action': 'search', 'time': '2023-09-17 12:39:02')"
19173,39428.0,199.4.175.248,2023-01-04 01:13:39,"('id': 493825, 'action': 'click', 'time': '2023-01-04 01:13:39')"
935336,,154.218.3.98,,"('id': 721108, 'action': 'click', 'time': '2023-12-13 15:47:26')"
811,29229.0,244.143.138.0,2021-01-24 21:43:50,"('id': 550865, 'action': 'click', 'time': '2021-01-24 21:43:50')"
418489,,61.60.44.102,2023-07-19 09:45:47,"('id': 64547, 'action': 'search', 'time': '2023-07-19 09:45:47')"
647652,48783.0,233.83.170.125,2023-09-30 12:03:49,"('id': 359868, 'action': 'search', 'time': '2023-09-30 12:03:49')"
677490,,91.197.49.223,2023-10-08 11:01:58,"('id': 223508, 'action': 'click', 'time': '2023-10-08 11:01:58')"
655692,19907.0,21.170.183.113,,"('id': 289570, 'action': 'search', 'time': '2023-10-02 17:58:47')"
853276,,225.226.202.108,2023-11-24 04:15:38,"('id': 872580, 'action': 'click', 'time': '2023-11-24 04:15:38')"
219230,,43.1.23.116,2023-04-29 04:25:49,"('id': 882740, 'action': 'search', 'time': '2023-04-29 04:25:49')"
13691,,244.143.138.0,2021-05-14 20:40:11,"('id': 736048, 'action': 'click', 'time': '2021-05-14 20:40:11')"
1007736,,244.21.117.8,2023-12-30 01:20:00,"('id': 576696, 'action': 'search', 'time': '2023-12-30 01:20:00')"
217591,,247.122.39.38,2023-04-28 12:01:21,"('id': 745884, 'action': 'click', 'time': '2023-04-28 12:01:21')"
597450,,2.9.28.97,2023-09-17 16:28:26,"('id': 566650, 'action': 'search', 'time': '2023-09-17 16:28:26')"
532611,,207.18.44.141,2023-08-31 03:33:40,"('id': 861381, 'action': 'search', 'time': '2023-08-31 03:33:40')"
955776,,86.160.201.178,2023-12-18 03:37:55,"('id': 607291, 'action': 'search', 'time': '2023-12-18 03:37:55')"
451969,,43.140.4.132,2023-08-02 00:43:50,"('id': 186352, 'action': 'search', 'time': '2023-08-02 00:43:50')"
940962,90258.0,210.249.0.231,2023-12-14 23:22:22,"('id': 54091, 'action': 'click', 'time': '2023-12-14 23:22:22')"
792247,96388.0,53.207.80.21,2023-11-09 07:53:49,"('id': 628270, 'action': 'search', 'time': '2023-11-09 07:53:49')"
409857,2457.0,10.210.30.68,2023-07-15 20:44:12,"('id': 40674, 'action': 'search', 'time': '2023-07-15 20:44:12')"
561128,,26.6.224.13,2023-09-08 03:55:15,"('id': 234029, 'action': 'search', 'time': '2023-09-08 03:55:15')"
39394,,91.174.134.111,2023-01-30 22:02:40,"('id': 509112, 'action': 'search', 'time': '2023-01-30 22:02:40')"
27686,85250.0,14.23.148.102,2023-01-20 02:11:35,"('id': 984821, 'action': 'search', 'time': '2023-01-20 02:11:35')"
898144,4712.0,71.41.131.152,2023-12-05 06:30:36,"('id': 674126, 'action': 'search', 'time': '2023-12-05 06:30:36')"
218998,,43.199.41.58,2023-04-29 01:40:44,"('id': 291926, 'action': 'search', 'time': '2023-04-29 01:40:44')"
815495,,141.160.44.160,2023-11-15 04:22:04,"('id': 734320, 'action': 'search', 'time': '2023-11-15 04:22:04')"
495343,,100.181.4.248,2023-08-17 20:36:34,"('id': 481368, 'action': 'search', 'time': '2023-08-17 20:36:34')"
886034,,202.106.82.128,2023-12-02 06:17:03,"('id': 572459, 'action': 'search', 'time': '2023-12-02 06:17:03')"
492331,99668.0,21.254.145.37,2023-08-16 19:18:37,"('id': 178658, 'action': 'search', 'time': '2023-08-16 19:18:37')"
789823,,79.192.204.79,2023-11-08 16:20:02,"('id': 503405, 'action': 'search', 'time': '2023-11-08 16:20:02')"
217486,,164.169.91.174,2023-04-28 11:07:59,"('id': 241327, 'action': 'click', 'time': '2023-04-28 11:07:59')"
603958,,58.182.123.9,2023-09-19 09:18:08,"('id': 586156, 'action': 'search', 'time': '2023-09-19 09:18:08')"
278615,,59.232.151.191,,"('id': 683108, 'action': 'search', 'time': '2023-05-24 04:26:21')"
407217,99360.0,170.20.175.93,2023-07-14 19:38:31,"('id': 384229, 'action': 'click', 'time': '2023-07-14 19:38:31')"
290440,35439.0,182.76.173.198,2023-05-29 01:20:39,"('id': 683917, 'action': 'search', 'time': '2023-05-29 01:20:39')"
733895,,14.201.247.67,2023-10-23 22:37:15,"('id': 790737, 'action': 'click', 'time': '2023-10-23 22:37:15')"
927964,,40.134.94.141,2023-12-12 01:55:46,"('id': 119820, 'action': 'click', 'time': '2023-12-12 01:55:46')"
268521,,73.203.249.212,2023-05-19 22:24:38,"('id': 669986, 'action': 'click', 'time': '2023-05-19 22:24:38')"
751503,,127.130.157.39,2023-10-28 23:33:23,"('id': 99258, 'action': 'search', 'time': '2023-10-28 23:33:23')"
379424,,60.177.244.227,2023-07-03 20:35:44,"('id': 289827, 'action': 'search', 'time': '2023-07-03 20:35:44')"
664602,,165.137.104.148,2023-10-05 01:07:06,"('id': 485681, 'action': 'search', 'time': '2023-10-05 01:07:06')"
776021,23643.0,227.63.203.74,2023-11-05 05:10:45,"('id': 479246, 'action': 'click', 'time': '2023-11-05 05:10:45')"
940234,61573.0,78.128.222.3,2023-12-14 19:50:26,"('id': 329015, 'action': 'search', 'time': '2023-12-14 19:50:26')"
431136,1169.0,188.180.144.166,2023-07-24 13:21:15,"('id': 731964, 'action': 'click', 'time': '2023-07-24 13:21:15')"
618237,61522.0,196.64.35.9,2023-09-23 04:14:35,"('id': 275264, 'action': 'click', 'time': '2023-09-23 04:14:35')"
587990,,242.13.253.237,2023-09-15 07:01:40,"('id': 642057, 'action': 'search', 'time': '2023-09-15 07:01:40')"
573539,,252.62.176.77,,"('id': 791611, 'action': 'click', 'time': '2023-09-11 10:29:55')"
562961,96345.0,205.224.172.12,2023-09-08 17:00:41,"('id': 567764, 'action': 'click', 'time': '2023-09-08 17:00:41')"
874868,,215.158.42.148,,"('id': 165696, 'action': 'search', 'time': '2023-11-29 06:29:37')"
90918,6669.0,90.189.225.109,,"('id': 237778, 'action': 'click', 'time': '2023-03-03 04:02:36')"
392477,57011.0,24.254.4.15,2023-07-09 02:21:56,"('id': 459593, 'action': 'click', 'time': '2023-07-09 02:21:56')"
476860,,144.90.149.80,2023-08-10 23:35:31,"('id': 356068, 'action': 'search', 'time': '2023-08-10 23:35:31')"
349150,,224.92.119.122,2023-06-21 16:51:23,"('id': 332235, 'action': 'click', 'time': '2023-06-21 16:51:23')"
757734,,34.65.157.38,2023-10-30 23:09:33,"('id': 911607, 'action': 'search', 'time': '2023-10-30 23:09:33')"
934365,,222.235.64.176,2023-12-13 10:01:27,"('id': 875199, 'action': 'search', 'time': '2023-12-13 10:01:27')"
682866,,207.154.255.81,,"('id': 196377, 'action': 'click', 'time': '2023-10-09 20:51:51')"
359215,,124.153.52.188,2023-06-25 19:19:53,"('id': 452783, 'action': 'click', 'time': '2023-06-25 19:19:53')"
494882,,28.128.175.7,2023-08-17 16:34:27,"('id': 128332, 'action': 'click', 'time': '2023-08-17 16:34:27')"
962294,,227.125.236.198,2023-12-19 14:47:26,"('id': 268958, 'action': 'search', 'time': '2023-12-19 14:47:26')"
126889,,190.153.41.243,,"('id': 776078, 'action': 'click', 'time': '2023-03-20 08:37:30')"
630597,,237.166.201.72,,"('id': 526027, 'action': 'search', 'time': '2023-09-26 04:17:20')"
305976,,17.207.51.251,2023-06-04 09:29:19,"('id': 291775, 'action': 'click', 'time': '2023-06-04 09:29:19')"
511767,86039.0,174.219.71.252,,"('id': 697077, 'action': 'search', 'time': '2023-08-23 17:45:30')"
158546,,236.61.5.122,2023-04-03 03:18:06,"('id': 899318, 'action': 'search', 'time': '2023-04-03 03:18:06')"
469059,,209.161.43.231,2023-08-08 04:46:36,"('id': 398666, 'action': 'search', 'time': '2023-08-08 04:46:36')"
677523,51848.0,65.138.205.43,2023-10-08 11:28:53,"('id': 959570, 'action': 'search', 'time': '2023-10-08 11:28:53')"
543798,56992.0,221.157.1.179,2023-09-03 13:33:59,"('id': 394409, 'action': 'click', 'time': '2023-09-03 13:33:59')"
187514,,249.105.193.139,2023-04-15 11:33:29,"('id': 753234, 'action': 'search', 'time': '2023-04-15 11:33:29')"
666654,,99.19.11.150,2023-10-05 14:29:52,"('id': 417756, 'action': 'search', 'time': '2023-10-05 14:29:52')"
305152,,26.160.177.240,2023-06-04 01:28:45,"('id': 143985, 'action': 'search', 'time': '2023-06-04 01:28:45')"
323706,37478.0,122.113.95.236,2023-06-11 08:02:41,"('id': 837985, 'action': 'search', 'time': '2023-06-11 08:02:41')"
825103,,114.21.46.31,2023-11-17 10:07:55,"('id': 388718, 'action': 'click', 'time': '2023-11-17 10:07:55')"
13202,,244.143.138.0,2021-05-10 16:28:14,"('id': 127562, 'action': 'click', 'time': '2021-05-10 16:28:14')"
535126,75906.0,179.146.110.205,2023-09-01 01:03:21,"('id': 263405, 'action': 'search', 'time': '2023-09-01 01:03:21')"
934812,,154.82.238.214,2023-12-13 12:39:27,"('id': 337794, 'action': 'search', 'time': '2023-12-13 12:39:27')"
725991,,88.26.236.53,2023-10-21 18:20:16,"('id': 334819, 'action': 'click', 'time': '2023-10-21 18:20:16')"
191737,77352.0,80.54.151.172,2023-04-17 05:46:27,"('id': 892491, 'action': 'click', 'time': '2023-04-17 05:46:27')"
820575,28901.0,203.211.255.127,2023-11-16 07:56:25,"('id': 171886, 'action': 'search', 'time': '2023-11-16 07:56:25')"
384862,41686.0,39.190.135.161,2023-07-06 00:22:07,"('id': 242692, 'action': 'search', 'time': '2023-07-06 00:22:07')"
125061,6669.0,90.189.225.109,,"('id': 432476, 'action': 'search', 'time': '2023-03-19 12:20:02')"
162686,,112.230.224.177,,"('id': 628006, 'action': 'click', 'time': '2023-04-04 20:21:01')"
926102,,140.186.42.86,2023-12-11 16:14:22,"('id': 927518, 'action': 'search', 'time': '2023-12-11 16:14:22')"
864857,76414.0,81.29.157.19,2023-11-26 19:51:30,"('id': 699431, 'action': 'click', 'time': '2023-11-26 19:51:30')"
1005666,,190.16.142.59,2023-12-29 13:24:18,"('id': 56860, 'action': 'search', 'time': '2023-12-29 13:24:18')"
390375,99360.0,170.20.175.93,2023-07-08 06:46:46,"('id': 406759, 'action': 'click', 'time': '2023-07-08 06:46:46')"
182790,24523.0,83.47.174.114,2023-04-13 09:17:46,"('id': 19392, 'action': 'search', 'time': '2023-04-13 09:17:46')"
594498,16877.0,91.165.224.98,2023-09-16 23:53:40,"('id': 948919, 'action': 'search', 'time': '2023-09-16 23:53:40')"
105598,50047.0,226.112.238.97,,"('id': 688428, 'action': 'search', 'time': '2023-03-10 06:59:10')"
993136,,71.143.98.174,2023-12-26 17:04:42,"('id': 115158, 'action': 'click', 'time': '2023-12-26 17:04:42')"
133395,45004.0,8.180.78.100,,"('id': 640613, 'action': 'search', 'time': '2023-03-23 06:01:23')"
624171,,164.192.158.36,,"('id': 628762, 'action': 'search', 'time': '2023-09-24 14:39:47')"
100,33502.0,244.143.138.0,2021-01-10 16:50:10,"('id': 716392, 'action': 'search', 'time': '2021-01-10 16:50:10')"
811232,,141.160.44.160,2023-11-14 04:48:12,"('id': 247953, 'action': 'click', 'time': '2023-11-14 04:48:12')"
554890,,208.125.42.181,2023-09-06 12:21:48,"('id': 789022, 'action': 'click', 'time': '2023-09-06 12:21:48')"
531678,,141.135.230.239,2023-08-30 19:23:47,"('id': 360247, 'action': 'search', 'time': '2023-08-30 19:23:47')"
770495,,198.247.213.252,2023-11-03 19:43:08,"('id': 549901, 'action': 'search', 'time': '2023-11-03 19:43:08')"
246533,,149.178.101.154,2023-05-10 15:42:22,"('id': 670827, 'action': 'search', 'time': '2023-05-10 15:42:22')"
809564,11050.0,58.143.108.172,2023-11-13 18:03:48,"('id': 110174, 'action': 'click', 'time': '2023-11-13 18:03:48')"
490899,,27.93.21.198,2023-08-16 07:10:00,"('id': 362528, 'action': 'search', 'time': '2023-08-16 07:10:00')"
561732,,93.237.104.47,2023-09-08 07:39:00,"('id': 541895, 'action': 'search', 'time': '2023-09-08 07:39:00')"
610139,,249.206.14.124,2023-09-21 01:30:35,"('id': 216376, 'action': 'search', 'time': '2023-09-21 01:30:35')"
179348,,41.223.155.72,2023-04-11 21:58:45,"('id': 838633, 'action': 'search', 'time': '2023-04-11 21:58:45')"
524437,44308.0,92.91.197.165,2023-08-28 06:20:32,"('id': 892474, 'action': 'search', 'time': '2023-08-28 06:20:32')"
906676,,29.92.208.243,2023-12-07 08:02:02,"('id': 815193, 'action': 'click', 'time': '2023-12-07 08:02:02')"
437135,,29.248.194.163,2023-07-27 01:32:37,"('id': 291071, 'action': 'click', 'time': '2023-07-27 01:32:37')"
128365,77352.0,80.54.151.172,2023-03-21 00:51:56,"('id': 361491, 'action': 'click', 'time': '2023-03-21 00:51:56')"
722000,,114.179.115.63,2023-10-20 14:47:48,"('id': 820676, 'action': 'search', 'time': '2023-10-20 14:47:48')"
80578,9899.0,245.89.10.37,2023-02-25 19:00:06,"('id': 865856, 'action': 'search', 'time': '2023-02-25 19:00:06')"
835189,,200.131.24.94,,"('id': 840879, 'action': 'search', 'time': '2023-11-19 22:57:44')"
466253,21985.0,185.87.209.241,2023-08-07 05:56:41,"('id': 276794, 'action': 'search', 'time': '2023-08-07 05:56:41')"
15062,88185.0,244.143.138.0,2021-05-28 18:08:23,"('id': 128111, 'action': 'search', 'time': '2021-05-28 18:08:23')"
726110,,143.84.211.187,2023-10-21 18:40:32,"('id': 228431, 'action': 'search', 'time': '2023-10-21 18:40:32')"
202050,66267.0,150.223.125.151,2023-04-21 21:55:22,"('id': 590988, 'action': 'click', 'time': '2023-04-21 21:55:22')"
636000,,194.178.154.73,2023-09-27 10:34:54,"('id': 151514, 'action': 'search', 'time': '2023-09-27 10:34:54')"
181195,,108.85.49.35,2023-04-12 15:54:34,"('id': 388410, 'action': 'search', 'time': '2023-04-12 15:54:34')"
907218,,224.196.162.41,2023-12-07 11:24:39,"('id': 461698, 'action': 'search', 'time': '2023-12-07 11:24:39')"
212323,19941.0,118.231.194.0,2023-04-26 06:45:05,"('id': 483788, 'action': 'click', 'time': '2023-04-26 06:45:05')"
78257,56173.0,17.142.186.63,,"('id': 253442, 'action': 'click', 'time': '2023-02-24 13:59:18')"
609757,,59.54.225.144,2023-09-20 23:35:11,"('id': 509027, 'action': 'search', 'time': '2023-09-20 23:35:11')"
91693,,9.12.74.36,2023-03-03 13:09:05,"('id': 95984, 'action': 'click', 'time': '2023-03-03 13:09:05')"
609966,,45.62.61.124,2023-09-21 00:53:51,"('id': 454434, 'action': 'search', 'time': '2023-09-21 00:53:51')"
890788,,28.50.193.35,2023-12-03 12:50:07,"('id': 557023, 'action': 'search', 'time': '2023-12-03 12:50:07')"
35652,,179.178.220.41,2023-01-27 19:55:15,"('id': 776305, 'action': 'search', 'time': '2023-01-27 19:55:15')"
919279,,119.184.198.25,2023-12-10 03:33:41,"('id': 809862, 'action': 'search', 'time': '2023-12-10 03:33:41')"
935013,,162.41.77.39,,"('id': 169127, 'action': 'search', 'time': '2023-12-13 13:38:51')"
184396,,34.164.153.235,2023-04-14 02:25:20,"('id': 221430, 'action': 'search', 'time': '2023-04-14 02:25:20')"
230904,53191.0,44.64.206.34,,"('id': 286460, 'action': 'search', 'time': '2023-05-04 03:10:41')"
992534,,78.19.139.6,,"('id': 156537, 'action': 'search', 'time': '2023-12-26 14:20:23')"
718560,,15.41.50.93,2023-10-19 15:40:54,"('id': 851068, 'action': 'search', 'time': '2023-10-19 15:40:54')"
13707,19819.0,244.143.138.0,2021-05-14 22:49:14,"('id': 328628, 'action': 'search', 'time': '2021-05-14 22:49:14')"
783505,,147.172.144.248,2023-11-07 01:25:52,"('id': 901078, 'action': 'search', 'time': '2023-11-07 01:25:52')"
463423,76096.0,88.190.180.171,2023-08-06 04:32:29,"('id': 18407, 'action': 'click', 'time': '2023-08-06 04:32:29')"
706701,,79.164.143.7,2023-10-16 08:50:27,"('id': 502370, 'action': 'search', 'time': '2023-10-16 08:50:27')"
575612,,165.18.12.33,2023-09-12 01:23:56,"('id': 470527, 'action': 'search', 'time': '2023-09-12 01:23:56')"
640179,67491.0,42.210.254.108,,"('id': 264223, 'action': 'search', 'time': '2023-09-28 12:18:11')"
702955,,120.220.206.20,2023-10-15 09:27:25,"('id': 204256, 'action': 'search', 'time': '2023-10-15 09:27:25')"
601334,,56.141.218.206,2023-09-18 14:56:00,"('id': 822258, 'action': 'click', 'time': '2023-09-18 14:56:00')"
840287,,62.109.230.32,2023-11-21 05:02:13,"('id': 413349, 'action': 'search', 'time': '2023-11-21 05:02:13')"
283369,,77.159.136.81,,"('id': 834267, 'action': 'search', 'time': '2023-05-26 03:21:44')"
973786,,176.5.171.10,2023-12-22 04:11:31,"('id': 958932, 'action': 'click', 'time': '2023-12-22 04:11:31')"
79917,,100.25.147.17,2023-02-25 11:08:47,"('id': 104376, 'action': 'search', 'time': '2023-02-25 11:08:47')"
442081,28360.0,246.60.48.160,2023-07-29 00:36:27,"('id': 702608, 'action': 'click', 'time': '2023-07-29 00:36:27')"
895181,,20.208.229.94,2023-12-04 12:53:33,"('id': 803669, 'action': 'search', 'time': '2023-12-04 12:53:33')"
792733,,145.113.254.179,2023-11-09 10:54:39,"('id': 863669, 'action': 'click', 'time': '2023-11-09 10:54:39')"
