order_id,quantity,item_name,choice_description,item_price
1102,1,Chips and Fresh Tomato Salsa,,2.95
1102,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans]]",8.75
1104,1,Chicken Bowl,"[Fresh Tomato Salsa, [Cheese, Guacamole, Sour Cream, Fajita Vegetables, Rice]]",11.25
1104,1,Chips,,2.15
1105,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25
1105,1,Chips and Guacamole,,4.45
1107,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
1107,1,Chips,,2.15
1108,1,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
1108,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75
1110,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
1110,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1110,1,Chips and Fresh Tomato Salsa,,2.95
1111,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98
1111,1,Chips and Guacamole,,3.99
1113,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",8.75
1113,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
1114,1,Steak Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89
1114,1,Chips and Guacamole,,4.45
1114,1,Bottled Water,,1.5
1114,1,Canned Soft Drink,[Coke],1.25
1116,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25
1116,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
1117,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49
1117,1,Canned Soda,[Diet Dr. Pepper],1.09
1117,1,Bottled Water,,1.09
1117,1,Side of Chips,,1.69
1119,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
1119,1,Side of Chips,,1.69
1120,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1120,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
1122,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]",8.99
1122,1,Canned Soda,[Coca Cola],1.09
1123,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
1123,1,Side of Chips,,1.69
1125,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
1125,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
1126,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
1126,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",8.75
1128,1,Nantucket Nectar,[Peach Orange],3.39
1128,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99
1128,1,Steak Soft Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]",8.99
1128,1,Chips and Fresh Tomato Salsa,,2.39
1129,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
1129,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75
1131,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]",8.99
1131,1,Chips and Guacamole,,3.99
1131,1,Chips and Tomatillo-Green Chili Salsa,,2.39
1132,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1132,1,Canned Soda,[Diet Coke],1.09
1132,1,Veggie Soft Tacos,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1134,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Guacamole]]",11.25
1134,1,Canned Soft Drink,[Diet Coke],1.25
1135,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream]]",8.99
1135,1,Chips and Guacamole,,3.99
1137,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1137,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]",9.25
1138,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",11.25
1138,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25
1140,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",8.75
1140,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream]]",9.25
1140,1,Chips and Guacamole,,4.45
1140,1,Canned Soft Drink,[Coke],1.25
1141,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",8.75
1141,1,Canned Soft Drink,[Coke],1.25
1141,1,Chips,,2.15
1143,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",8.75
1143,1,Chips and Tomatillo Red Chili Salsa,,2.95
1143,1,Canned Soft Drink,[Coke],1.25
1144,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
1144,1,Bottled Water,,1.5
1144,1,Bottled Water,,1.5
1146,1,Carnitas Burrito,"[Fresh Tomato (Mild), [Lettuce, Black Beans, Guacamole, Rice, Sour Cream, Cheese]]",11.08
1147,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
1147,1,Side of Chips,,1.69
1149,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Guacamole]]",10.98
1149,1,Chips and Guacamole,,3.99
1149,1,Izze,[Blackberry],3.39
1150,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",11.75
1150,1,Chips,,2.15
1152,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
1152,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, Cheese]",8.75
1153,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1153,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1155,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1155,1,Canned Soft Drink,[Diet Coke],1.25
1156,2,Canned Soda,[Coca Cola],2.18
1156,2,Canned Soda,[Sprite],2.18
1156,1,Chips and Roasted Chili-Corn Salsa,,2.39
1156,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream, Lettuce]]",8.49
1156,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
1156,1,Chips and Fresh Tomato Salsa,,2.39
1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.75
1158,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]",11.75
1159,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1159,1,Chips and Guacamole,,4.45
1159,1,Chips,,2.15
1161,1,Chips and Guacamole,,4.45
1161,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25
1162,1,Bottled Water,,1.09
1162,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]",8.99
1164,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
1164,1,Chips and Guacamole,,3.99
1165,1,Chips and Guacamole,,4.45
1165,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
1165,1,Chips,,2.15
1167,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
1167,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25
1167,3,Chips,,6.45
1167,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
1168,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1168,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1170,2,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",21.96
1170,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese]]",8.99
1170,3,Side of Chips,,5.07
1170,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1171,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25
1171,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25
1171,1,Chips and Guacamole,,4.45
1173,1,Carnitas Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
1173,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1174,2,Chicken Burrito,"[Fresh Tomato Salsa, [Cheese, Rice, Black Beans, Lettuce]]",17.5
1176,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75
1176,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1176,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.89
1176,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]",11.25
1177,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]",8.49
1177,1,Side of Chips,,1.69
1177,1,Canned Soda,[Sprite],1.09
1179,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",9.25
1179,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
1180,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25
1180,1,Chips and Roasted Chili Corn Salsa,,2.95
1182,1,Steak Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99
1182,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49
1182,3,Chips and Tomatillo-Red Chili Salsa,,7.17
1182,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49
1182,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese]]",8.99
1183,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",17.5
1185,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",11.25
1185,1,Canned Soft Drink,[Coke],1.25
1186,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]",8.99
1186,1,Bottled Water,,1.09
1188,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]",11.25
1188,1,Chips,,2.15
1188,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
1189,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole]]",11.25
1189,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole]]",11.25
1189,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75
1191,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75
1191,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75
1191,2,Canned Soft Drink,[Sprite],2.5
1192,1,Veggie Salad,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1192,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99
1192,2,Bottled Water,,2.18
1194,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1194,1,Carnitas Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
1194,1,Side of Chips,,1.69
1195,1,Canned Soda,[Coca Cola],1.09
1195,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
1195,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
1197,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1197,1,Chips and Guacamole,,4.45
1198,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99
1198,1,Side of Chips,,1.69
1200,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
1200,2,Canned Soft Drink,[Diet Coke],2.5
1201,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Lettuce, Rice, Black Beans]]",8.49
1201,1,Canned Soda,[Diet Dr. Pepper],1.09
1201,1,Bottled Water,,1.09
1201,1,Side of Chips,,1.69
1203,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Guacamole]]",11.75
1203,1,Canned Soft Drink,[Sprite],1.25
1204,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49
1204,1,Side of Chips,,1.69
1206,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]",11.75
1206,1,Chips and Guacamole,,4.45
1206,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",8.75
1207,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
1207,1,Chips and Guacamole,,4.45
1209,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
1209,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75
1210,2,Chips and Guacamole,,7.98
1210,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), Fajita Veggies]",8.49
1210,1,Bottled Water,,1.09
1212,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), Black Beans]",8.49
1212,1,Chips and Guacamole,,3.99
1213,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
1213,1,Chips and Guacamole,,3.99
1215,1,Chicken Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Lettuce]]",8.49
1215,1,Chips and Tomatillo-Red Chili Salsa,,2.39
1216,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1216,1,Chips and Roasted Chili-Corn Salsa,,2.39
1218,1,Canned Soft Drink,[Coke],1.25
1218,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]",11.25
1218,1,Chips and Guacamole,,4.45
1219,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
1219,1,Chips and Guacamole,,4.45
1221,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1221,2,Chips and Guacamole,,8.9
1221,1,Carnitas Soft Tacos,"[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Lettuce]]",9.25
1222,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1222,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75
1224,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1224,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1225,1,Steak Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]",8.99
1225,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1227,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98
1228,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1228,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
1228,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25
1228,1,Chips and Guacamole,,4.45
1230,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Fajita Veggies, Lettuce, Rice, Black Beans]]",8.49
1230,1,Side of Chips,,1.69
1231,3,Canned Soft Drink,[Diet Coke],3.75
1231,1,Chips and Guacamole,,4.45
1231,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25
1233,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48
1234,1,Veggie Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]",11.25
1234,1,Chips,,2.15
1236,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese]]",8.49
1236,1,Chips and Guacamole,,3.99
1237,1,Chicken Bowl,"[Fresh Tomato (Mild), [Lettuce, Fajita Veggies, Black Beans, Rice, Sour Cream, Cheese]]",8.19
1237,1,Chips and Fresh Tomato Salsa,,2.29
1239,1,Steak Soft Tacos,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",11.48
1239,1,Chips and Guacamole,,3.99
1240,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1240,1,Side of Chips,,1.69
1242,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1242,1,Side of Chips,,1.69
1243,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25
1243,1,Chips and Guacamole,,4.45
1243,1,Carnitas Salad Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.39
1243,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25
1243,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1245,1,Chips and Guacamole,,4.45
1245,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
1246,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
1246,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
1246,1,Chips,,2.15
1248,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25
1248,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25
1248,1,Chips and Guacamole,,4.45
1248,1,6 Pack Soft Drink,[Diet Coke],6.49
1249,2,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Fajita Veggies, Rice]]",16.98
1251,1,Chips and Guacamole,,3.99
1251,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1252,1,Chicken Burrito,"[[Rice, Cheese]]",8.19
1252,1,Steak Burrito,"[Fresh Tomato (Mild), [Black Beans, Guacamole, Rice, Sour Cream, Cheese]]",11.08
1254,1,Chips and Tomatillo-Green Chili Salsa,,2.39
1254,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99
1254,1,Canned Soda,[Diet Dr. Pepper],1.09
1255,1,Veggie Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25
1255,1,Chips and Guacamole,,4.45
1255,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]",11.25
1257,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",21.96
1258,2,Canned Soda,[Dr. Pepper],2.18
1258,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Sour Cream]]",8.99
1260,1,Barbacoa Burrito,"[[Black Beans, Rice, Cheese]]",8.69
1260,1,Side of Chips,,1.69
1261,2,Chips and Guacamole,,8.9
1261,2,Canned Soft Drink,[Diet Coke],2.5
1261,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75
1263,1,Veggie Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
1263,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
1264,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75
1264,1,Chips and Guacamole,,4.45
1266,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Lettuce]]",8.75
1266,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Lettuce]]",9.25
1267,1,Chicken Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Lettuce]]",8.49
1267,1,Chips and Tomatillo-Red Chili Salsa,,2.39
1269,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Lettuce, Pinto Beans, Black Beans, Guacamole, Cheese]]",11.25
1269,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole, Fajita Vegetables, Rice, Black Beans, Lettuce]]",11.25
1270,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
1270,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",8.75
